areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000001,North East,region,22/01/2022,81.4,75.6,58.7
E12000001,North East,region,21/01/2022,81.3,75.5,58.6
E12000001,North East,region,20/01/2022,81.3,75.5,58.5
E12000001,North East,region,19/01/2022,81.3,75.4,58.4
E12000001,North East,region,18/01/2022,81.3,75.4,58.3
E12000001,North East,region,17/01/2022,81.2,75.3,58.3
E12000001,North East,region,16/01/2022,81.2,75.3,58.2
E12000001,North East,region,15/01/2022,81.2,75.3,58.1
E12000001,North East,region,14/01/2022,81.2,75.2,58
E12000001,North East,region,13/01/2022,81.1,75.2,57.9
E12000001,North East,region,12/01/2022,81.1,75.1,57.7
E12000001,North East,region,11/01/2022,81.1,75.1,57.5
E12000001,North East,region,10/01/2022,81,75,57.4
E12000001,North East,region,09/01/2022,81,75,57.2
E12000001,North East,region,08/01/2022,81,75,57
E12000001,North East,region,07/01/2022,80.9,74.9,56.6
E12000001,North East,region,06/01/2022,80.9,74.8,56.3
E12000001,North East,region,05/01/2022,80.9,74.8,55.9
E12000001,North East,region,04/01/2022,80.8,74.7,55.5
E12000001,North East,region,03/01/2022,80.8,74.7,55.2
E12000001,North East,region,02/01/2022,80.8,74.6,54.9
E12000001,North East,region,01/01/2022,80.7,74.6,54.7
E12000001,North East,region,31/12/2021,80.7,74.6,54.6
E12000001,North East,region,30/12/2021,80.7,74.6,54.4
E12000001,North East,region,29/12/2021,80.7,74.5,53.8
E12000001,North East,region,28/12/2021,80.6,74.4,53.1
E12000001,North East,region,27/12/2021,80.6,74.3,52.5
E12000001,North East,region,26/12/2021,80.6,74.3,52.2
E12000001,North East,region,25/12/2021,80.6,74.3,52.2
E12000001,North East,region,24/12/2021,80.6,74.3,52.2
E12000001,North East,region,23/12/2021,80.6,74.3,52
E12000001,North East,region,22/12/2021,80.5,74.2,51.1
E12000001,North East,region,21/12/2021,80.5,74.2,49.7
E12000001,North East,region,20/12/2021,80.4,74.1,48.3
E12000001,North East,region,19/12/2021,80.4,74,46.9
E12000001,North East,region,18/12/2021,80.3,73.9,45.6
E12000001,North East,region,17/12/2021,80.3,73.9,44.4
E12000001,North East,region,16/12/2021,80.3,73.8,43.2
E12000001,North East,region,15/12/2021,80.2,73.7,41.8
E12000001,North East,region,14/12/2021,80.2,73.7,40.6
E12000001,North East,region,13/12/2021,80.1,73.6,39.6
E12000001,North East,region,12/12/2021,80.1,73.6,38.9
E12000001,North East,region,11/12/2021,80.1,73.5,38.1
E12000001,North East,region,10/12/2021,80,73.5,37.3
E12000001,North East,region,09/12/2021,80,73.4,36.6
E12000001,North East,region,08/12/2021,80,73.3,35.8
E12000001,North East,region,07/12/2021,79.9,73.3,35.1
E12000001,North East,region,06/12/2021,79.9,73.2,34.5
E12000001,North East,region,05/12/2021,79.9,73.2,34
E12000001,North East,region,04/12/2021,79.8,73.2,33.6
E12000001,North East,region,03/12/2021,79.8,73.1,32.8
E12000001,North East,region,02/12/2021,79.8,73.1,32.1
E12000001,North East,region,01/12/2021,79.8,73,31.3
E12000001,North East,region,30/11/2021,79.7,73,30.7
E12000001,North East,region,29/11/2021,79.7,72.9,30.1
E12000001,North East,region,28/11/2021,79.7,72.9,29.7
E12000001,North East,region,27/11/2021,79.6,72.9,29.2
E12000001,North East,region,26/11/2021,79.6,72.8,28.5
E12000001,North East,region,25/11/2021,79.6,72.8,27.9
E12000001,North East,region,24/11/2021,79.6,72.8,27.3
E12000001,North East,region,23/11/2021,79.5,72.7,26.7
E12000001,North East,region,22/11/2021,79.5,72.7,26.1
E12000001,North East,region,21/11/2021,79.5,72.7,25.7
E12000001,North East,region,20/11/2021,79.4,72.7,25.2
E12000001,North East,region,19/11/2021,79.4,72.6,24.6
E12000001,North East,region,18/11/2021,79.4,72.6,24
E12000001,North East,region,17/11/2021,79.3,72.6,23.5
E12000001,North East,region,16/11/2021,79.3,72.5,22.8
E12000001,North East,region,15/11/2021,79.3,72.5,22.3
E12000001,North East,region,14/11/2021,79.2,72.5,21.9
E12000001,North East,region,13/11/2021,79.2,72.5,21.5
E12000001,North East,region,12/11/2021,79.1,72.4,20.7
E12000001,North East,region,11/11/2021,79.1,72.4,20.1
E12000001,North East,region,10/11/2021,79,72.4,19.5
E12000001,North East,region,09/11/2021,79,72.3,18.9
E12000001,North East,region,08/11/2021,78.9,72.3,18.3
E12000001,North East,region,07/11/2021,78.8,72.3,17.9
E12000001,North East,region,06/11/2021,78.8,72.3,17.5
E12000001,North East,region,05/11/2021,78.7,72.2,16.8
E12000001,North East,region,04/11/2021,78.7,72.2,16.3
E12000001,North East,region,03/11/2021,78.6,72.2,15.7
E12000001,North East,region,02/11/2021,78.5,72.1,15.2
E12000001,North East,region,01/11/2021,78.4,72.1,14.7
E12000001,North East,region,31/10/2021,78.3,72.1,14.4
E12000001,North East,region,30/10/2021,78.3,72.1,14
E12000001,North East,region,29/10/2021,78.2,72,13.4
E12000001,North East,region,28/10/2021,78.2,72,13
E12000001,North East,region,27/10/2021,78.1,72,12.5
E12000001,North East,region,26/10/2021,78,71.9,12.1
E12000001,North East,region,25/10/2021,78,71.9,11.7
E12000001,North East,region,24/10/2021,77.9,71.9,11.4
E12000001,North East,region,23/10/2021,77.9,71.8,11.1
E12000001,North East,region,22/10/2021,77.9,71.8,10.5
E12000001,North East,region,21/10/2021,77.8,71.7,10.1
E12000001,North East,region,20/10/2021,77.7,71.7,9.5
E12000001,North East,region,19/10/2021,77.7,71.7,9
E12000001,North East,region,18/10/2021,77.6,71.6,8.6
E12000001,North East,region,17/10/2021,77.5,71.6,8.4
E12000001,North East,region,16/10/2021,77.5,71.6,8.2
E12000001,North East,region,15/10/2021,77.5,71.5,7.6
E12000001,North East,region,14/10/2021,77.5,71.5,7.2
E12000001,North East,region,13/10/2021,77.4,71.4,6.8
E12000001,North East,region,12/10/2021,77.3,71.4,6.4
E12000001,North East,region,11/10/2021,77.3,71.3,6
E12000001,North East,region,10/10/2021,77.2,71.3,5.8
E12000001,North East,region,09/10/2021,77.2,71.3,5.5
E12000001,North East,region,08/10/2021,77.2,71.2,5
E12000001,North East,region,07/10/2021,77.1,71.2,4.6
E12000001,North East,region,06/10/2021,77,71.1,4.2
E12000001,North East,region,05/10/2021,76.9,71.1,3.8
E12000001,North East,region,04/10/2021,76.9,71,3.5
E12000001,North East,region,03/10/2021,76.8,71,3.2
E12000001,North East,region,02/10/2021,76.8,70.9,3
E12000001,North East,region,01/10/2021,76.8,70.9,2.5
E12000001,North East,region,30/09/2021,76.7,70.8,2.2
E12000001,North East,region,29/09/2021,76.7,70.8,1.8
E12000001,North East,region,28/09/2021,76.6,70.7,1.5
E12000001,North East,region,27/09/2021,76.5,70.7,1.2
E12000001,North East,region,26/09/2021,76.5,70.6,0.9
E12000001,North East,region,25/09/2021,76.5,70.6,0.8
E12000001,North East,region,24/09/2021,76.5,70.5,0.6
E12000001,North East,region,23/09/2021,76.4,70.4,0.4
E12000001,North East,region,22/09/2021,76.4,70.4,0.2
E12000001,North East,region,21/09/2021,76.3,70.3,0.1
E12000001,North East,region,20/09/2021,76.3,70.2,0.1
E12000001,North East,region,19/09/2021,76.3,70.1,
E12000001,North East,region,18/09/2021,76.3,70.1,
E12000001,North East,region,17/09/2021,76.3,69.9,
E12000001,North East,region,16/09/2021,76.2,69.8,
E12000001,North East,region,15/09/2021,76.2,69.7,
E12000001,North East,region,14/09/2021,76.2,69.6,
E12000001,North East,region,13/09/2021,76.1,69.4,
E12000001,North East,region,12/09/2021,76.1,69.4,
E12000001,North East,region,11/09/2021,76.1,69.2,
E12000001,North East,region,10/09/2021,76.1,69.1,
E12000001,North East,region,09/09/2021,76,68.9,
E12000001,North East,region,08/09/2021,76,68.7,
E12000001,North East,region,07/09/2021,75.9,68.6,
E12000001,North East,region,06/09/2021,75.9,68.4,
E12000001,North East,region,05/09/2021,75.9,68.3,
E12000001,North East,region,04/09/2021,75.9,68.2,
E12000001,North East,region,03/09/2021,75.8,68,
E12000001,North East,region,02/09/2021,75.8,67.8,
E12000001,North East,region,01/09/2021,75.7,67.5,
E12000001,North East,region,31/08/2021,75.7,67.3,
E12000001,North East,region,30/08/2021,75.6,67.2,
E12000001,North East,region,29/08/2021,75.6,67.1,
E12000001,North East,region,28/08/2021,75.6,66.9,
E12000001,North East,region,27/08/2021,75.5,66.7,
E12000001,North East,region,26/08/2021,75.4,66.5,
E12000001,North East,region,25/08/2021,75.4,66.3,
E12000001,North East,region,24/08/2021,75.3,66,
E12000001,North East,region,23/08/2021,75.2,65.8,
E12000001,North East,region,22/08/2021,75.1,65.7,
E12000001,North East,region,21/08/2021,75.1,65.4,
E12000001,North East,region,20/08/2021,75,65.2,
E12000001,North East,region,19/08/2021,74.9,64.9,
E12000001,North East,region,18/08/2021,74.9,64.7,
E12000001,North East,region,17/08/2021,74.8,64.4,
E12000001,North East,region,16/08/2021,74.7,64.2,
E12000001,North East,region,15/08/2021,74.7,64,
E12000001,North East,region,14/08/2021,74.6,63.8,
E12000001,North East,region,13/08/2021,74.5,63.5,
E12000001,North East,region,12/08/2021,74.5,63.3,
E12000001,North East,region,11/08/2021,74.4,63,
E12000001,North East,region,10/08/2021,74.3,62.7,
E12000001,North East,region,09/08/2021,74.2,62.5,
E12000001,North East,region,08/08/2021,74.2,62.4,
E12000001,North East,region,07/08/2021,74.1,62.2,
E12000001,North East,region,06/08/2021,74.1,61.9,
E12000001,North East,region,05/08/2021,74,61.6,
E12000001,North East,region,04/08/2021,74,61.4,
E12000001,North East,region,03/08/2021,73.9,61.1,
E12000001,North East,region,02/08/2021,73.9,60.9,
E12000001,North East,region,01/08/2021,73.8,60.8,
E12000001,North East,region,31/07/2021,73.8,60.7,
E12000001,North East,region,30/07/2021,73.7,60.3,
E12000001,North East,region,29/07/2021,73.7,60.1,
E12000001,North East,region,28/07/2021,73.6,59.8,
E12000001,North East,region,27/07/2021,73.6,59.6,
E12000001,North East,region,26/07/2021,73.5,59.4,
E12000001,North East,region,25/07/2021,73.5,59.3,
E12000001,North East,region,24/07/2021,73.4,59.1,
E12000001,North East,region,23/07/2021,73.3,58.8,
E12000001,North East,region,22/07/2021,73.3,58.6,
E12000001,North East,region,21/07/2021,73.2,58.3,
E12000001,North East,region,20/07/2021,73.1,58.1,
E12000001,North East,region,19/07/2021,73,57.9,
E12000001,North East,region,18/07/2021,73,57.8,
E12000001,North East,region,17/07/2021,72.9,57.6,
E12000001,North East,region,16/07/2021,72.8,57.3,
E12000001,North East,region,15/07/2021,72.7,57,
E12000001,North East,region,14/07/2021,72.5,56.8,
E12000001,North East,region,13/07/2021,72.4,56.5,
E12000001,North East,region,12/07/2021,72.4,56.4,
E12000001,North East,region,11/07/2021,72.3,56.2,
E12000001,North East,region,10/07/2021,72.2,56,
E12000001,North East,region,09/07/2021,72.1,55.7,
E12000001,North East,region,08/07/2021,71.9,55.4,
E12000001,North East,region,07/07/2021,71.8,55.1,
E12000001,North East,region,06/07/2021,71.6,54.9,
E12000001,North East,region,05/07/2021,71.5,54.7,
E12000001,North East,region,04/07/2021,71.3,54.6,
E12000001,North East,region,03/07/2021,71.1,54.4,
E12000001,North East,region,02/07/2021,70.9,54.1,
E12000001,North East,region,01/07/2021,70.7,53.9,
E12000001,North East,region,30/06/2021,70.4,53.6,
E12000001,North East,region,29/06/2021,70.1,53.4,
E12000001,North East,region,28/06/2021,69.9,53.1,
E12000001,North East,region,27/06/2021,69.7,53,
E12000001,North East,region,26/06/2021,69.4,52.8,
E12000001,North East,region,25/06/2021,69.1,52.5,
E12000001,North East,region,24/06/2021,68.9,52.1,
E12000001,North East,region,23/06/2021,68.5,51.9,
E12000001,North East,region,22/06/2021,68.2,51.6,
E12000001,North East,region,21/06/2021,67.9,51.3,
E12000001,North East,region,20/06/2021,67.8,51.1,
E12000001,North East,region,19/06/2021,67.5,50.9,
E12000001,North East,region,18/06/2021,67.1,50.5,
E12000001,North East,region,17/06/2021,66.7,50.1,
E12000001,North East,region,16/06/2021,66.3,49.8,
E12000001,North East,region,15/06/2021,66,49.5,
E12000001,North East,region,14/06/2021,65.7,49.1,
E12000001,North East,region,13/06/2021,65.6,48.8,
E12000001,North East,region,12/06/2021,65.4,48.4,
E12000001,North East,region,11/06/2021,65,47.9,
E12000001,North East,region,10/06/2021,64.8,47.4,
E12000001,North East,region,09/06/2021,64.4,46.8,
E12000001,North East,region,08/06/2021,64.1,46.3,
E12000001,North East,region,07/06/2021,64,45.8,
E12000001,North East,region,06/06/2021,63.9,45.4,
E12000001,North East,region,05/06/2021,63.8,44.9,
E12000001,North East,region,04/06/2021,63.5,43.8,
E12000001,North East,region,03/06/2021,63.3,43.1,
E12000001,North East,region,02/06/2021,63,42.5,
E12000001,North East,region,01/06/2021,62.8,42.1,
E12000001,North East,region,31/05/2021,62.7,41.6,
E12000001,North East,region,30/05/2021,62.6,41.4,
E12000001,North East,region,29/05/2021,62.4,40.8,
E12000001,North East,region,28/05/2021,62.2,39.9,
E12000001,North East,region,27/05/2021,61.8,39.1,
E12000001,North East,region,26/05/2021,61.4,38.4,
E12000001,North East,region,25/05/2021,61,37.7,
E12000001,North East,region,24/05/2021,60.8,37.1,
E12000001,North East,region,23/05/2021,60.7,36.7,
E12000001,North East,region,22/05/2021,60.5,36.2,
E12000001,North East,region,21/05/2021,60.3,35.1,
E12000001,North East,region,20/05/2021,59.9,34.4,
E12000001,North East,region,19/05/2021,59.5,33.6,
E12000001,North East,region,18/05/2021,59.3,33.1,
E12000001,North East,region,17/05/2021,59.1,32.6,
E12000001,North East,region,16/05/2021,59,32.3,
E12000001,North East,region,15/05/2021,58.7,32.1,
E12000001,North East,region,14/05/2021,58.3,31.6,
E12000001,North East,region,13/05/2021,57.9,31.1,
E12000001,North East,region,12/05/2021,57.6,30.4,
E12000001,North East,region,11/05/2021,57.2,29.4,
E12000001,North East,region,10/05/2021,57,28.9,
E12000001,North East,region,09/05/2021,56.9,28.6,
E12000001,North East,region,08/05/2021,56.8,28.2,
E12000001,North East,region,07/05/2021,56.5,27.4,
E12000001,North East,region,06/05/2021,56.3,26.5,
E12000001,North East,region,05/05/2021,56.2,25.5,
E12000001,North East,region,04/05/2021,56,24.7,
E12000001,North East,region,03/05/2021,55.9,24.4,
E12000001,North East,region,02/05/2021,55.8,24.3,
E12000001,North East,region,01/05/2021,55.6,24.1,
E12000001,North East,region,30/04/2021,55.3,23.4,
E12000001,North East,region,29/04/2021,55.2,22.8,
E12000001,North East,region,28/04/2021,55,22,
E12000001,North East,region,27/04/2021,54.8,21.2,
E12000001,North East,region,26/04/2021,54.7,20.7,
E12000001,North East,region,25/04/2021,54.6,20.4,
E12000001,North East,region,24/04/2021,54.4,19.9,
E12000001,North East,region,23/04/2021,54.1,19,
E12000001,North East,region,22/04/2021,53.7,18.3,
E12000001,North East,region,21/04/2021,53.5,17.7,
E12000001,North East,region,20/04/2021,53.3,17,
E12000001,North East,region,19/04/2021,53.1,16.5,
E12000001,North East,region,18/04/2021,52.9,16.3,
E12000001,North East,region,17/04/2021,52.8,16,
E12000001,North East,region,16/04/2021,52.6,15.3,
E12000001,North East,region,15/04/2021,52.4,14.6,
E12000001,North East,region,14/04/2021,52.1,14,
E12000001,North East,region,13/04/2021,51.9,13.4,
E12000001,North East,region,12/04/2021,51.8,13.1,
E12000001,North East,region,11/04/2021,51.7,12.8,
E12000001,North East,region,10/04/2021,51.6,12.5,
E12000001,North East,region,09/04/2021,51.4,11.6,
E12000001,North East,region,08/04/2021,51.1,10.8,
E12000001,North East,region,07/04/2021,50.9,10.2,
E12000001,North East,region,06/04/2021,50.7,9.6,
E12000001,North East,region,05/04/2021,50.5,9.4,
E12000001,North East,region,04/04/2021,50.4,9.3,
E12000001,North East,region,03/04/2021,50.3,9.3,
E12000001,North East,region,02/04/2021,49.9,8.9,
E12000001,North East,region,01/04/2021,49.8,8.6,
E12000001,North East,region,31/03/2021,49.5,7.7,
E12000001,North East,region,30/03/2021,49.1,7.1,
E12000001,North East,region,29/03/2021,48.7,6.6,
E12000001,North East,region,28/03/2021,48.4,6.3,
E12000001,North East,region,27/03/2021,47.9,6,
E12000001,North East,region,26/03/2021,47.1,5.5,
E12000001,North East,region,25/03/2021,46.5,5.1,
E12000001,North East,region,24/03/2021,45.8,4.7,
E12000001,North East,region,23/03/2021,45.2,4.3,
E12000001,North East,region,22/03/2021,44.5,4,
E12000001,North East,region,21/03/2021,44.1,3.8,
E12000001,North East,region,20/03/2021,43.5,3.7,
E12000001,North East,region,19/03/2021,42.1,3.5,
E12000001,North East,region,18/03/2021,41.1,3.2,
E12000001,North East,region,17/03/2021,40.1,2.9,
E12000001,North East,region,16/03/2021,39.3,2.6,
E12000001,North East,region,15/03/2021,38.6,2.4,
E12000001,North East,region,14/03/2021,38,2.3,
E12000001,North East,region,13/03/2021,37.4,2.3,
E12000001,North East,region,12/03/2021,36.7,2.2,
E12000001,North East,region,11/03/2021,36.1,2.1,
E12000001,North East,region,10/03/2021,35.9,1.9,
E12000001,North East,region,09/03/2021,35.6,1.6,
E12000001,North East,region,08/03/2021,35.4,1.5,
E12000001,North East,region,07/03/2021,35.1,1.5,
E12000001,North East,region,06/03/2021,34.8,1.5,
E12000001,North East,region,05/03/2021,34.2,1.5,
E12000001,North East,region,04/03/2021,33.4,1.4,
E12000001,North East,region,03/03/2021,32.7,1.4,
E12000001,North East,region,02/03/2021,32.4,1.3,
E12000001,North East,region,01/03/2021,32.2,1.2,
E12000001,North East,region,28/02/2021,32,1.2,
E12000001,North East,region,27/02/2021,31.9,1.1,
E12000001,North East,region,26/02/2021,31.4,1.1,
E12000001,North East,region,25/02/2021,30.6,1,
E12000001,North East,region,24/02/2021,29.8,1,
E12000001,North East,region,23/02/2021,29.1,1,
E12000001,North East,region,22/02/2021,28.5,1,
E12000001,North East,region,21/02/2021,28.4,1,
E12000001,North East,region,20/02/2021,28.1,1,
E12000001,North East,region,19/02/2021,27.5,1,
E12000001,North East,region,18/02/2021,26.8,1,
E12000001,North East,region,17/02/2021,26.1,1,
E12000001,North East,region,16/02/2021,25.2,1,
E12000001,North East,region,15/02/2021,24.6,1,
E12000001,North East,region,14/02/2021,24.2,1,
E12000001,North East,region,13/02/2021,23.9,1,
E12000001,North East,region,12/02/2021,23,1,
E12000001,North East,region,11/02/2021,22.2,1,
E12000001,North East,region,10/02/2021,21.4,1,
E12000001,North East,region,09/02/2021,20.6,1,
E12000001,North East,region,08/02/2021,20,0.9,
E12000001,North East,region,07/02/2021,19.6,0.9,
E12000001,North East,region,06/02/2021,18.9,0.9,
E12000001,North East,region,05/02/2021,17.9,0.9,
E12000001,North East,region,04/02/2021,17.3,0.9,
E12000001,North East,region,03/02/2021,16.6,0.9,
