areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByPublishDate,newVirusTestsByPublishDate
E12000005,West Midlands,region,23/05/2021,92,0,
E12000005,West Midlands,region,22/05/2021,137,3,
E12000005,West Midlands,region,21/05/2021,143,0,
E12000005,West Midlands,region,20/05/2021,193,0,
E12000005,West Midlands,region,19/05/2021,97,1,
E12000005,West Midlands,region,18/05/2021,0,2,
E12000005,West Midlands,region,17/05/2021,150,0,
E12000005,West Midlands,region,16/05/2021,96,1,
E12000005,West Midlands,region,15/05/2021,122,1,
E12000005,West Midlands,region,14/05/2021,146,1,
E12000005,West Midlands,region,13/05/2021,164,2,
E12000005,West Midlands,region,12/05/2021,153,1,
E12000005,West Midlands,region,11/05/2021,164,0,
E12000005,West Midlands,region,10/05/2021,166,0,
E12000005,West Midlands,region,09/05/2021,109,2,
E12000005,West Midlands,region,08/05/2021,125,1,
E12000005,West Midlands,region,07/05/2021,179,1,
E12000005,West Midlands,region,06/05/2021,186,5,
E12000005,West Midlands,region,05/05/2021,194,1,
E12000005,West Midlands,region,04/05/2021,152,0,
E12000005,West Midlands,region,03/05/2021,137,2,
E12000005,West Midlands,region,02/05/2021,130,2,
E12000005,West Midlands,region,01/05/2021,143,1,
E12000005,West Midlands,region,30/04/2021,172,1,
E12000005,West Midlands,region,29/04/2021,225,0,
E12000005,West Midlands,region,28/04/2021,184,3,
E12000005,West Midlands,region,27/04/2021,220,0,
E12000005,West Midlands,region,26/04/2021,139,2,
E12000005,West Midlands,region,25/04/2021,126,4,
E12000005,West Midlands,region,24/04/2021,189,2,
E12000005,West Midlands,region,23/04/2021,202,4,
E12000005,West Midlands,region,22/04/2021,242,0,
E12000005,West Midlands,region,21/04/2021,212,3,
E12000005,West Midlands,region,20/04/2021,212,6,
E12000005,West Midlands,region,19/04/2021,310,0,
E12000005,West Midlands,region,18/04/2021,163,4,
E12000005,West Midlands,region,17/04/2021,160,0,
E12000005,West Midlands,region,16/04/2021,224,3,
E12000005,West Midlands,region,15/04/2021,215,5,
E12000005,West Midlands,region,14/04/2021,166,0,
E12000005,West Midlands,region,13/04/2021,167,1,
E12000005,West Midlands,region,12/04/2021,311,2,
E12000005,West Midlands,region,11/04/2021,121,0,
E12000005,West Midlands,region,10/04/2021,247,1,
E12000005,West Midlands,region,09/04/2021,0,3,
E12000005,West Midlands,region,08/04/2021,242,3,
E12000005,West Midlands,region,07/04/2021,256,0,
E12000005,West Midlands,region,06/04/2021,212,2,
E12000005,West Midlands,region,05/04/2021,238,4,
E12000005,West Midlands,region,04/04/2021,209,1,
E12000005,West Midlands,region,03/04/2021,303,6,
E12000005,West Midlands,region,02/04/2021,361,3,
E12000005,West Midlands,region,01/04/2021,420,8,
E12000005,West Midlands,region,31/03/2021,356,6,
E12000005,West Midlands,region,30/03/2021,389,2,
E12000005,West Midlands,region,29/03/2021,472,2,
E12000005,West Midlands,region,28/03/2021,376,3,
E12000005,West Midlands,region,27/03/2021,444,5,
E12000005,West Midlands,region,26/03/2021,602,2,
E12000005,West Midlands,region,25/03/2021,552,4,
E12000005,West Midlands,region,24/03/2021,611,13,
E12000005,West Midlands,region,23/03/2021,569,15,
E12000005,West Midlands,region,22/03/2021,516,3,
E12000005,West Midlands,region,21/03/2021,540,6,
E12000005,West Midlands,region,20/03/2021,594,15,
E12000005,West Midlands,region,19/03/2021,392,12,
E12000005,West Midlands,region,18/03/2021,642,10,
E12000005,West Midlands,region,17/03/2021,714,12,
E12000005,West Midlands,region,16/03/2021,522,8,
E12000005,West Midlands,region,15/03/2021,481,8,
E12000005,West Midlands,region,14/03/2021,485,2,
E12000005,West Midlands,region,13/03/2021,611,20,
E12000005,West Midlands,region,12/03/2021,630,20,
E12000005,West Midlands,region,11/03/2021,710,19,
E12000005,West Midlands,region,10/03/2021,609,20,
E12000005,West Midlands,region,09/03/2021,552,23,
E12000005,West Midlands,region,08/03/2021,424,6,
E12000005,West Midlands,region,07/03/2021,558,14,
E12000005,West Midlands,region,06/03/2021,638,18,
E12000005,West Midlands,region,05/03/2021,626,26,
E12000005,West Midlands,region,04/03/2021,810,39,
E12000005,West Midlands,region,03/03/2021,755,29,
E12000005,West Midlands,region,02/03/2021,677,50,
E12000005,West Midlands,region,01/03/2021,594,11,
E12000005,West Midlands,region,28/02/2021,743,65,
E12000005,West Midlands,region,27/02/2021,899,0,
E12000005,West Midlands,region,26/02/2021,1053,41,
E12000005,West Midlands,region,25/02/2021,1201,39,
E12000005,West Midlands,region,24/02/2021,1299,47,
E12000005,West Midlands,region,23/02/2021,958,86,
E12000005,West Midlands,region,22/02/2021,1211,18,
E12000005,West Midlands,region,21/02/2021,1252,26,
E12000005,West Midlands,region,20/02/2021,1263,61,
E12000005,West Midlands,region,19/02/2021,1342,60,
E12000005,West Midlands,region,18/02/2021,1586,48,
E12000005,West Midlands,region,17/02/2021,1633,86,
E12000005,West Midlands,region,16/02/2021,1265,97,
E12000005,West Midlands,region,15/02/2021,1037,17,
E12000005,West Midlands,region,14/02/2021,1393,31,
E12000005,West Midlands,region,13/02/2021,1585,68,
E12000005,West Midlands,region,12/02/2021,1666,77,
E12000005,West Midlands,region,11/02/2021,1650,82,
E12000005,West Midlands,region,10/02/2021,1838,137,
E12000005,West Midlands,region,09/02/2021,1374,113,
E12000005,West Midlands,region,08/02/2021,1804,44,
E12000005,West Midlands,region,07/02/2021,2023,66,
E12000005,West Midlands,region,06/02/2021,2292,71,
E12000005,West Midlands,region,05/02/2021,2274,115,
E12000005,West Midlands,region,04/02/2021,2453,79,
E12000005,West Midlands,region,03/02/2021,2325,145,
E12000005,West Midlands,region,02/02/2021,1962,157,
E12000005,West Midlands,region,01/02/2021,2059,51,
E12000005,West Midlands,region,31/01/2021,2654,74,
E12000005,West Midlands,region,30/01/2021,3077,132,
E12000005,West Midlands,region,29/01/2021,3446,127,
E12000005,West Midlands,region,28/01/2021,3451,115,
E12000005,West Midlands,region,27/01/2021,3172,166,
E12000005,West Midlands,region,26/01/2021,1438,177,
E12000005,West Midlands,region,25/01/2021,2477,61,
E12000005,West Midlands,region,24/01/2021,3717,73,
E12000005,West Midlands,region,23/01/2021,4218,159,
E12000005,West Midlands,region,22/01/2021,4177,128,
E12000005,West Midlands,region,21/01/2021,4580,116,
E12000005,West Midlands,region,20/01/2021,4542,195,
E12000005,West Midlands,region,19/01/2021,4152,161,
E12000005,West Midlands,region,18/01/2021,4691,67,
E12000005,West Midlands,region,17/01/2021,3633,52,
E12000005,West Midlands,region,16/01/2021,5064,111,
E12000005,West Midlands,region,15/01/2021,7061,104,
E12000005,West Midlands,region,14/01/2021,4833,105,
E12000005,West Midlands,region,13/01/2021,4651,163,
E12000005,West Midlands,region,12/01/2021,4756,119,
E12000005,West Midlands,region,11/01/2021,5659,55,
E12000005,West Midlands,region,10/01/2021,4725,57,
E12000005,West Midlands,region,09/01/2021,4877,90,
E12000005,West Midlands,region,08/01/2021,5569,111,
E12000005,West Midlands,region,07/01/2021,4693,90,
E12000005,West Midlands,region,06/01/2021,6139,75,
E12000005,West Midlands,region,05/01/2021,5256,69,
E12000005,West Midlands,region,04/01/2021,6709,27,
E12000005,West Midlands,region,03/01/2021,2934,36,
E12000005,West Midlands,region,02/01/2021,6421,38,
E12000005,West Midlands,region,01/01/2021,2860,61,
E12000005,West Midlands,region,31/12/2020,4986,88,
E12000005,West Midlands,region,30/12/2020,3432,91,
E12000005,West Midlands,region,29/12/2020,3993,30,
E12000005,West Midlands,region,28/12/2020,2103,44,
E12000005,West Midlands,region,27/12/2020,1254,23,
E12000005,West Midlands,region,26/12/2020,2551,19,
E12000005,West Midlands,region,25/12/2020,2495,60,
E12000005,West Midlands,region,24/12/2020,2156,58,
E12000005,West Midlands,region,23/12/2020,3602,73,
E12000005,West Midlands,region,22/12/2020,2283,75,
E12000005,West Midlands,region,21/12/2020,1854,24,
E12000005,West Midlands,region,20/12/2020,2448,34,
E12000005,West Midlands,region,19/12/2020,1740,60,
E12000005,West Midlands,region,18/12/2020,1728,60,
E12000005,West Midlands,region,17/12/2020,1752,52,
E12000005,West Midlands,region,16/12/2020,1929,79,
E12000005,West Midlands,region,15/12/2020,1573,67,
E12000005,West Midlands,region,14/12/2020,1233,26,
E12000005,West Midlands,region,13/12/2020,1777,25,
E12000005,West Midlands,region,12/12/2020,1509,63,
E12000005,West Midlands,region,11/12/2020,1629,49,
E12000005,West Midlands,region,10/12/2020,1649,64,
E12000005,West Midlands,region,09/12/2020,1381,75,
E12000005,West Midlands,region,08/12/2020,1065,60,
E12000005,West Midlands,region,07/12/2020,1334,35,
E12000005,West Midlands,region,06/12/2020,1581,32,
E12000005,West Midlands,region,05/12/2020,1311,47,
E12000005,West Midlands,region,04/12/2020,1461,62,
E12000005,West Midlands,region,03/12/2020,1356,46,
E12000005,West Midlands,region,02/12/2020,1495,82,
E12000005,West Midlands,region,01/12/2020,1435,81,
E12000005,West Midlands,region,30/11/2020,1718,26,
E12000005,West Midlands,region,29/11/2020,1169,31,
E12000005,West Midlands,region,28/11/2020,1677,65,
E12000005,West Midlands,region,27/11/2020,1718,53,
E12000005,West Midlands,region,26/11/2020,2237,44,
E12000005,West Midlands,region,25/11/2020,2424,87,
E12000005,West Midlands,region,24/11/2020,1244,79,
E12000005,West Midlands,region,23/11/2020,2020,27,
E12000005,West Midlands,region,22/11/2020,2465,51,
E12000005,West Midlands,region,21/11/2020,2738,57,
E12000005,West Midlands,region,20/11/2020,3038,47,
E12000005,West Midlands,region,19/11/2020,3233,49,
E12000005,West Midlands,region,18/11/2020,2006,54,
E12000005,West Midlands,region,17/11/2020,2639,71,
E12000005,West Midlands,region,16/11/2020,3455,20,
E12000005,West Midlands,region,15/11/2020,3125,24,
E12000005,West Midlands,region,14/11/2020,2990,42,
E12000005,West Midlands,region,13/11/2020,3150,47,
E12000005,West Midlands,region,12/11/2020,4348,63,
E12000005,West Midlands,region,11/11/2020,2700,42,
E12000005,West Midlands,region,10/11/2020,2788,50,
E12000005,West Midlands,region,09/11/2020,2983,35,
E12000005,West Midlands,region,08/11/2020,2365,20,
E12000005,West Midlands,region,07/11/2020,2638,32,
E12000005,West Midlands,region,06/11/2020,2872,30,
E12000005,West Midlands,region,05/11/2020,2380,26,
E12000005,West Midlands,region,04/11/2020,3256,48,
E12000005,West Midlands,region,03/11/2020,2152,42,
E12000005,West Midlands,region,02/11/2020,1726,14,
E12000005,West Midlands,region,01/11/2020,3255,26,
E12000005,West Midlands,region,31/10/2020,1793,29,
E12000005,West Midlands,region,30/10/2020,2366,15,
E12000005,West Midlands,region,29/10/2020,2357,28,
E12000005,West Midlands,region,28/10/2020,2576,25,
E12000005,West Midlands,region,27/10/2020,2228,18,
E12000005,West Midlands,region,26/10/2020,2170,16,
E12000005,West Midlands,region,25/10/2020,1439,17,
E12000005,West Midlands,region,24/10/2020,2052,11,
E12000005,West Midlands,region,23/10/2020,2180,13,
E12000005,West Midlands,region,22/10/2020,1694,12,
E12000005,West Midlands,region,21/10/2020,2427,12,
E12000005,West Midlands,region,20/10/2020,1775,12,
E12000005,West Midlands,region,19/10/2020,1383,9,
E12000005,West Midlands,region,18/10/2020,1382,5,
E12000005,West Midlands,region,17/10/2020,1120,15,
E12000005,West Midlands,region,16/10/2020,1696,13,
E12000005,West Midlands,region,15/10/2020,1240,5,
E12000005,West Midlands,region,14/10/2020,1804,6,
E12000005,West Midlands,region,13/10/2020,1086,12,
E12000005,West Midlands,region,12/10/2020,938,4,
E12000005,West Midlands,region,11/10/2020,946,16,
E12000005,West Midlands,region,10/10/2020,1096,0,
E12000005,West Midlands,region,09/10/2020,805,5,
E12000005,West Midlands,region,08/10/2020,1098,10,
E12000005,West Midlands,region,07/10/2020,928,5,
E12000005,West Midlands,region,06/10/2020,1059,3,
E12000005,West Midlands,region,05/10/2020,906,4,
E12000005,West Midlands,region,04/10/2020,1644,4,
E12000005,West Midlands,region,03/10/2020,1039,8,
E12000005,West Midlands,region,02/10/2020,408,5,
E12000005,West Midlands,region,01/10/2020,606,4,
E12000005,West Midlands,region,30/09/2020,428,9,
E12000005,West Midlands,region,29/09/2020,614,8,
E12000005,West Midlands,region,28/09/2020,327,1,
E12000005,West Midlands,region,27/09/2020,569,3,
E12000005,West Midlands,region,26/09/2020,541,3,
E12000005,West Midlands,region,25/09/2020,572,10,
E12000005,West Midlands,region,24/09/2020,608,4,
E12000005,West Midlands,region,23/09/2020,902,4,
E12000005,West Midlands,region,22/09/2020,590,13,
E12000005,West Midlands,region,21/09/2020,458,0,
E12000005,West Midlands,region,20/09/2020,458,6,
E12000005,West Midlands,region,19/09/2020,442,0,
E12000005,West Midlands,region,18/09/2020,469,4,
E12000005,West Midlands,region,17/09/2020,339,1,
E12000005,West Midlands,region,16/09/2020,428,2,
E12000005,West Midlands,region,15/09/2020,337,5,
E12000005,West Midlands,region,14/09/2020,349,0,
E12000005,West Midlands,region,13/09/2020,397,1,
E12000005,West Midlands,region,12/09/2020,357,1,
E12000005,West Midlands,region,11/09/2020,416,0,
E12000005,West Midlands,region,10/09/2020,353,1,
E12000005,West Midlands,region,09/09/2020,328,2,
E12000005,West Midlands,region,08/09/2020,252,2,
E12000005,West Midlands,region,07/09/2020,430,0,
E12000005,West Midlands,region,06/09/2020,420,0,
E12000005,West Midlands,region,05/09/2020,177,2,
E12000005,West Midlands,region,04/09/2020,207,0,
E12000005,West Midlands,region,03/09/2020,162,2,
E12000005,West Midlands,region,02/09/2020,145,2,
E12000005,West Midlands,region,01/09/2020,101,0,
E12000005,West Midlands,region,31/08/2020,115,0,
E12000005,West Midlands,region,30/08/2020,157,2,
E12000005,West Midlands,region,29/08/2020,115,0,
E12000005,West Midlands,region,28/08/2020,125,2,
E12000005,West Midlands,region,27/08/2020,205,5,
E12000005,West Midlands,region,26/08/2020,108,0,
E12000005,West Midlands,region,25/08/2020,110,0,
E12000005,West Midlands,region,24/08/2020,77,0,
E12000005,West Midlands,region,23/08/2020,109,1,
E12000005,West Midlands,region,22/08/2020,109,1,
E12000005,West Midlands,region,21/08/2020,104,0,
E12000005,West Midlands,region,20/08/2020,138,1,
E12000005,West Midlands,region,19/08/2020,99,2,
E12000005,West Midlands,region,18/08/2020,137,,
E12000005,West Midlands,region,17/08/2020,73,,
E12000005,West Midlands,region,16/08/2020,134,,
E12000005,West Midlands,region,15/08/2020,134,,
E12000005,West Midlands,region,14/08/2020,271,,
E12000005,West Midlands,region,13/08/2020,0,,
E12000005,West Midlands,region,12/08/2020,131,,
E12000005,West Midlands,region,11/08/2020,142,,
E12000005,West Midlands,region,10/08/2020,77,,
E12000005,West Midlands,region,09/08/2020,127,,
E12000005,West Midlands,region,08/08/2020,66,,
E12000005,West Midlands,region,07/08/2020,62,,
E12000005,West Midlands,region,06/08/2020,87,,
E12000005,West Midlands,region,05/08/2020,89,,
E12000005,West Midlands,region,04/08/2020,50,,
E12000005,West Midlands,region,03/08/2020,125,,
E12000005,West Midlands,region,02/08/2020,54,,
E12000005,West Midlands,region,01/08/2020,64,,
E12000005,West Midlands,region,31/07/2020,60,,
E12000005,West Midlands,region,30/07/2020,88,,
E12000005,West Midlands,region,29/07/2020,65,,
E12000005,West Midlands,region,28/07/2020,67,,
E12000005,West Midlands,region,27/07/2020,69,,
E12000005,West Midlands,region,26/07/2020,83,,
E12000005,West Midlands,region,25/07/2020,102,,
E12000005,West Midlands,region,24/07/2020,55,,
E12000005,West Midlands,region,23/07/2020,89,,
E12000005,West Midlands,region,22/07/2020,49,,
E12000005,West Midlands,region,21/07/2020,59,,
E12000005,West Midlands,region,20/07/2020,55,,
E12000005,West Midlands,region,19/07/2020,82,,
E12000005,West Midlands,region,18/07/2020,77,,
E12000005,West Midlands,region,17/07/2020,87,,
E12000005,West Midlands,region,16/07/2020,64,,
E12000005,West Midlands,region,15/07/2020,65,,
E12000005,West Midlands,region,14/07/2020,31,,
E12000005,West Midlands,region,13/07/2020,54,,
E12000005,West Midlands,region,12/07/2020,60,,
E12000005,West Midlands,region,11/07/2020,124,,
E12000005,West Midlands,region,10/07/2020,56,,
E12000005,West Midlands,region,09/07/2020,61,,
E12000005,West Midlands,region,08/07/2020,39,,
E12000005,West Midlands,region,07/07/2020,37,,
E12000005,West Midlands,region,06/07/2020,1,,
E12000005,West Midlands,region,05/07/2020,66,,
E12000005,West Midlands,region,04/07/2020,63,,
E12000005,West Midlands,region,03/07/2020,29,,
E12000005,West Midlands,region,02/07/2020,55,,
E12000005,West Midlands,region,01/07/2020,8099,,
E12000005,West Midlands,region,30/06/2020,9,,
E12000005,West Midlands,region,29/06/2020,13,,
E12000005,West Midlands,region,28/06/2020,24,,
E12000005,West Midlands,region,27/06/2020,19,,
E12000005,West Midlands,region,26/06/2020,22,,
E12000005,West Midlands,region,25/06/2020,28,,
E12000005,West Midlands,region,24/06/2020,11,,
E12000005,West Midlands,region,23/06/2020,28,,
E12000005,West Midlands,region,22/06/2020,9,,
E12000005,West Midlands,region,21/06/2020,16,,
E12000005,West Midlands,region,20/06/2020,12,,
E12000005,West Midlands,region,19/06/2020,58,,
E12000005,West Midlands,region,18/06/2020,21,,
