areaCode,areaName,areaType,date,newCasesByPublishDate
E12000001,North East,region,03/06/2021,113
E12000001,North East,region,02/06/2021,122
E12000001,North East,region,01/06/2021,78
E12000001,North East,region,31/05/2021,83
E12000001,North East,region,30/05/2021,120
E12000001,North East,region,29/05/2021,94
E12000001,North East,region,28/05/2021,97
E12000001,North East,region,27/05/2021,73
E12000001,North East,region,26/05/2021,92
E12000001,North East,region,25/05/2021,66
E12000001,North East,region,24/05/2021,70
E12000001,North East,region,23/05/2021,56
E12000001,North East,region,22/05/2021,70
E12000001,North East,region,21/05/2021,61
E12000001,North East,region,20/05/2021,77
E12000001,North East,region,19/05/2021,74
E12000001,North East,region,18/05/2021,0
E12000001,North East,region,17/05/2021,72
E12000001,North East,region,16/05/2021,54
E12000001,North East,region,15/05/2021,83
E12000001,North East,region,14/05/2021,74
E12000001,North East,region,13/05/2021,108
E12000001,North East,region,12/05/2021,76
E12000001,North East,region,11/05/2021,101
E12000001,North East,region,10/05/2021,77
E12000001,North East,region,09/05/2021,83
E12000001,North East,region,08/05/2021,97
E12000001,North East,region,07/05/2021,55
E12000001,North East,region,06/05/2021,97
E12000001,North East,region,05/05/2021,105
E12000001,North East,region,04/05/2021,84
E12000001,North East,region,03/05/2021,63
E12000001,North East,region,02/05/2021,54
E12000001,North East,region,01/05/2021,80
E12000001,North East,region,30/04/2021,92
E12000001,North East,region,29/04/2021,94
E12000001,North East,region,28/04/2021,89
E12000001,North East,region,27/04/2021,129
E12000001,North East,region,26/04/2021,88
E12000001,North East,region,25/04/2021,69
E12000001,North East,region,24/04/2021,57
E12000001,North East,region,23/04/2021,95
E12000001,North East,region,22/04/2021,99
E12000001,North East,region,21/04/2021,118
E12000001,North East,region,20/04/2021,83
E12000001,North East,region,19/04/2021,109
E12000001,North East,region,18/04/2021,63
E12000001,North East,region,17/04/2021,81
E12000001,North East,region,16/04/2021,90
E12000001,North East,region,15/04/2021,94
E12000001,North East,region,14/04/2021,59
E12000001,North East,region,13/04/2021,117
E12000001,North East,region,12/04/2021,184
E12000001,North East,region,11/04/2021,63
E12000001,North East,region,10/04/2021,68
E12000001,North East,region,09/04/2021,0
E12000001,North East,region,08/04/2021,123
E12000001,North East,region,07/04/2021,139
E12000001,North East,region,06/04/2021,74
E12000001,North East,region,05/04/2021,118
E12000001,North East,region,04/04/2021,94
E12000001,North East,region,03/04/2021,166
E12000001,North East,region,02/04/2021,134
E12000001,North East,region,01/04/2021,242
E12000001,North East,region,31/03/2021,275
E12000001,North East,region,30/03/2021,152
E12000001,North East,region,29/03/2021,414
E12000001,North East,region,28/03/2021,38
E12000001,North East,region,27/03/2021,0
E12000001,North East,region,26/03/2021,428
E12000001,North East,region,25/03/2021,440
E12000001,North East,region,24/03/2021,367
E12000001,North East,region,23/03/2021,323
E12000001,North East,region,22/03/2021,214
E12000001,North East,region,21/03/2021,232
E12000001,North East,region,20/03/2021,271
E12000001,North East,region,19/03/2021,293
E12000001,North East,region,18/03/2021,375
E12000001,North East,region,17/03/2021,260
E12000001,North East,region,16/03/2021,251
E12000001,North East,region,15/03/2021,301
E12000001,North East,region,14/03/2021,219
E12000001,North East,region,13/03/2021,259
E12000001,North East,region,12/03/2021,433
E12000001,North East,region,11/03/2021,297
E12000001,North East,region,10/03/2021,345
E12000001,North East,region,09/03/2021,288
E12000001,North East,region,08/03/2021,306
E12000001,North East,region,07/03/2021,217
E12000001,North East,region,06/03/2021,306
E12000001,North East,region,05/03/2021,282
E12000001,North East,region,04/03/2021,367
E12000001,North East,region,03/03/2021,407
E12000001,North East,region,02/03/2021,305
E12000001,North East,region,01/03/2021,276
E12000001,North East,region,28/02/2021,326
E12000001,North East,region,27/02/2021,460
E12000001,North East,region,26/02/2021,419
E12000001,North East,region,25/02/2021,420
E12000001,North East,region,24/02/2021,483
E12000001,North East,region,23/02/2021,468
E12000001,North East,region,22/02/2021,570
E12000001,North East,region,21/02/2021,297
E12000001,North East,region,20/02/2021,517
E12000001,North East,region,19/02/2021,618
E12000001,North East,region,18/02/2021,563
E12000001,North East,region,17/02/2021,782
E12000001,North East,region,16/02/2021,546
E12000001,North East,region,15/02/2021,521
E12000001,North East,region,14/02/2021,497
E12000001,North East,region,13/02/2021,623
E12000001,North East,region,12/02/2021,748
E12000001,North East,region,11/02/2021,747
E12000001,North East,region,10/02/2021,586
E12000001,North East,region,09/02/2021,709
E12000001,North East,region,08/02/2021,577
E12000001,North East,region,07/02/2021,668
E12000001,North East,region,06/02/2021,750
E12000001,North East,region,05/02/2021,831
E12000001,North East,region,04/02/2021,997
E12000001,North East,region,03/02/2021,900
E12000001,North East,region,02/02/2021,753
E12000001,North East,region,01/02/2021,715
E12000001,North East,region,31/01/2021,886
E12000001,North East,region,30/01/2021,794
E12000001,North East,region,29/01/2021,1186
E12000001,North East,region,28/01/2021,1087
E12000001,North East,region,27/01/2021,1167
E12000001,North East,region,26/01/2021,863
E12000001,North East,region,25/01/2021,626
E12000001,North East,region,24/01/2021,857
E12000001,North East,region,23/01/2021,1176
E12000001,North East,region,22/01/2021,1267
E12000001,North East,region,21/01/2021,1384
E12000001,North East,region,20/01/2021,1499
E12000001,North East,region,19/01/2021,1066
E12000001,North East,region,18/01/2021,1087
E12000001,North East,region,17/01/2021,1077
E12000001,North East,region,16/01/2021,1261
E12000001,North East,region,15/01/2021,1948
E12000001,North East,region,14/01/2021,1635
E12000001,North East,region,13/01/2021,1911
E12000001,North East,region,12/01/2021,1299
E12000001,North East,region,11/01/2021,1238
E12000001,North East,region,10/01/2021,1269
E12000001,North East,region,09/01/2021,1097
E12000001,North East,region,08/01/2021,1478
E12000001,North East,region,07/01/2021,1336
E12000001,North East,region,06/01/2021,1980
E12000001,North East,region,05/01/2021,1552
E12000001,North East,region,04/01/2021,2124
E12000001,North East,region,03/01/2021,1566
E12000001,North East,region,02/01/2021,1737
E12000001,North East,region,01/01/2021,1340
E12000001,North East,region,31/12/2020,1741
E12000001,North East,region,30/12/2020,1957
E12000001,North East,region,29/12/2020,1230
E12000001,North East,region,28/12/2020,699
E12000001,North East,region,27/12/2020,583
E12000001,North East,region,26/12/2020,805
E12000001,North East,region,25/12/2020,944
E12000001,North East,region,24/12/2020,1137
E12000001,North East,region,23/12/2020,941
E12000001,North East,region,22/12/2020,1253
E12000001,North East,region,21/12/2020,1108
E12000001,North East,region,20/12/2020,586
E12000001,North East,region,19/12/2020,531
E12000001,North East,region,18/12/2020,515
E12000001,North East,region,17/12/2020,590
E12000001,North East,region,16/12/2020,801
E12000001,North East,region,15/12/2020,460
E12000001,North East,region,14/12/2020,509
E12000001,North East,region,13/12/2020,572
E12000001,North East,region,12/12/2020,771
E12000001,North East,region,11/12/2020,689
E12000001,North East,region,10/12/2020,791
E12000001,North East,region,09/12/2020,687
E12000001,North East,region,08/12/2020,406
E12000001,North East,region,07/12/2020,466
E12000001,North East,region,06/12/2020,542
E12000001,North East,region,05/12/2020,586
E12000001,North East,region,04/12/2020,698
E12000001,North East,region,03/12/2020,652
E12000001,North East,region,02/12/2020,590
E12000001,North East,region,01/12/2020,638
E12000001,North East,region,30/11/2020,528
E12000001,North East,region,29/11/2020,598
E12000001,North East,region,28/11/2020,752
E12000001,North East,region,27/11/2020,805
E12000001,North East,region,26/11/2020,900
E12000001,North East,region,25/11/2020,876
E12000001,North East,region,24/11/2020,598
E12000001,North East,region,23/11/2020,732
E12000001,North East,region,22/11/2020,837
E12000001,North East,region,21/11/2020,1106
E12000001,North East,region,20/11/2020,1439
E12000001,North East,region,19/11/2020,1290
E12000001,North East,region,18/11/2020,1556
E12000001,North East,region,17/11/2020,1276
E12000001,North East,region,16/11/2020,3365
E12000001,North East,region,15/11/2020,1483
E12000001,North East,region,14/11/2020,1619
E12000001,North East,region,13/11/2020,1883
E12000001,North East,region,12/11/2020,2086
E12000001,North East,region,11/11/2020,1671
E12000001,North East,region,10/11/2020,1303
E12000001,North East,region,09/11/2020,1340
E12000001,North East,region,08/11/2020,1506
E12000001,North East,region,07/11/2020,1391
E12000001,North East,region,06/11/2020,1453
E12000001,North East,region,05/11/2020,1570
E12000001,North East,region,04/11/2020,1272
E12000001,North East,region,03/11/2020,1302
E12000001,North East,region,02/11/2020,1039
E12000001,North East,region,01/11/2020,1170
E12000001,North East,region,31/10/2020,1163
E12000001,North East,region,30/10/2020,1054
E12000001,North East,region,29/10/2020,1136
E12000001,North East,region,28/10/2020,1021
E12000001,North East,region,27/10/2020,1162
E12000001,North East,region,26/10/2020,970
E12000001,North East,region,25/10/2020,1048
E12000001,North East,region,24/10/2020,1150
E12000001,North East,region,23/10/2020,1277
E12000001,North East,region,22/10/2020,1393
E12000001,North East,region,21/10/2020,1888
E12000001,North East,region,20/10/2020,1438
E12000001,North East,region,19/10/2020,707
E12000001,North East,region,18/10/2020,555
E12000001,North East,region,17/10/2020,1101
E12000001,North East,region,16/10/2020,1178
E12000001,North East,region,15/10/2020,1333
E12000001,North East,region,14/10/2020,1228
E12000001,North East,region,13/10/2020,1045
E12000001,North East,region,12/10/2020,1150
E12000001,North East,region,11/10/2020,967
E12000001,North East,region,10/10/2020,1151
E12000001,North East,region,09/10/2020,1087
E12000001,North East,region,08/10/2020,1274
E12000001,North East,region,07/10/2020,1057
E12000001,North East,region,06/10/2020,1233
E12000001,North East,region,05/10/2020,1113
E12000001,North East,region,04/10/2020,2629
E12000001,North East,region,03/10/2020,906
E12000001,North East,region,02/10/2020,421
E12000001,North East,region,01/10/2020,363
E12000001,North East,region,30/09/2020,593
E12000001,North East,region,29/09/2020,756
E12000001,North East,region,28/09/2020,277
E12000001,North East,region,27/09/2020,483
E12000001,North East,region,26/09/2020,522
E12000001,North East,region,25/09/2020,576
E12000001,North East,region,24/09/2020,523
E12000001,North East,region,23/09/2020,667
E12000001,North East,region,22/09/2020,537
E12000001,North East,region,21/09/2020,409
E12000001,North East,region,20/09/2020,418
E12000001,North East,region,19/09/2020,370
E12000001,North East,region,18/09/2020,332
E12000001,North East,region,17/09/2020,264
E12000001,North East,region,16/09/2020,278
E12000001,North East,region,15/09/2020,201
E12000001,North East,region,14/09/2020,89
E12000001,North East,region,13/09/2020,195
E12000001,North East,region,12/09/2020,228
E12000001,North East,region,11/09/2020,218
E12000001,North East,region,10/09/2020,203
E12000001,North East,region,09/09/2020,216
E12000001,North East,region,08/09/2020,108
E12000001,North East,region,07/09/2020,190
E12000001,North East,region,06/09/2020,232
E12000001,North East,region,05/09/2020,116
E12000001,North East,region,04/09/2020,117
E12000001,North East,region,03/09/2020,73
E12000001,North East,region,02/09/2020,95
E12000001,North East,region,01/09/2020,89
E12000001,North East,region,31/08/2020,100
E12000001,North East,region,30/08/2020,91
E12000001,North East,region,29/08/2020,19
E12000001,North East,region,28/08/2020,46
E12000001,North East,region,27/08/2020,54
E12000001,North East,region,26/08/2020,47
E12000001,North East,region,25/08/2020,18
E12000001,North East,region,24/08/2020,45
E12000001,North East,region,23/08/2020,28
E12000001,North East,region,22/08/2020,38
E12000001,North East,region,21/08/2020,38
E12000001,North East,region,20/08/2020,30
E12000001,North East,region,19/08/2020,22
E12000001,North East,region,18/08/2020,22
E12000001,North East,region,17/08/2020,18
E12000001,North East,region,16/08/2020,39
E12000001,North East,region,15/08/2020,40
E12000001,North East,region,14/08/2020,76
E12000001,North East,region,13/08/2020,0
E12000001,North East,region,12/08/2020,18
E12000001,North East,region,11/08/2020,21
E12000001,North East,region,10/08/2020,10
E12000001,North East,region,09/08/2020,18
E12000001,North East,region,08/08/2020,20
E12000001,North East,region,07/08/2020,29
E12000001,North East,region,06/08/2020,18
E12000001,North East,region,05/08/2020,20
E12000001,North East,region,04/08/2020,10
E12000001,North East,region,03/08/2020,13
E12000001,North East,region,02/08/2020,13
E12000001,North East,region,01/08/2020,14
E12000001,North East,region,31/07/2020,19
E12000001,North East,region,30/07/2020,7
E12000001,North East,region,29/07/2020,11
E12000001,North East,region,28/07/2020,11
E12000001,North East,region,27/07/2020,4
E12000001,North East,region,26/07/2020,4
E12000001,North East,region,25/07/2020,12
E12000001,North East,region,24/07/2020,9
E12000001,North East,region,23/07/2020,17
