areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newDeaths28DaysByDeathDateRollingRate
E12000006,East of England,region,12/11/2021,403,1.4
E12000006,East of England,region,11/11/2021,387.6,1.4
E12000006,East of England,region,10/11/2021,374.4,1.3
E12000006,East of England,region,09/11/2021,362.5,1.4
E12000006,East of England,region,08/11/2021,356.7,1.4
E12000006,East of England,region,07/11/2021,361.9,1.4
E12000006,East of England,region,06/11/2021,374.9,1.5
E12000006,East of England,region,05/11/2021,387.6,1.5
E12000006,East of England,region,04/11/2021,409.8,1.7
E12000006,East of England,region,03/11/2021,423.7,1.8
E12000006,East of England,region,02/11/2021,439.3,1.7
E12000006,East of England,region,01/11/2021,448.3,1.7
E12000006,East of England,region,31/10/2021,456.1,1.8
E12000006,East of England,region,30/10/2021,457.2,1.8
E12000006,East of England,region,29/10/2021,459.6,1.8
E12000006,East of England,region,28/10/2021,459.9,1.7
E12000006,East of England,region,27/10/2021,467.9,1.6
E12000006,East of England,region,26/10/2021,484.1,1.5
E12000006,East of England,region,25/10/2021,503.6,1.5
E12000006,East of England,region,24/10/2021,520.2,1.4
E12000006,East of England,region,23/10/2021,535.7,1.3
E12000006,East of England,region,22/10/2021,535.5,1.2
E12000006,East of England,region,21/10/2021,534.5,1.2
E12000006,East of England,region,20/10/2021,534.7,1.1
E12000006,East of England,region,19/10/2021,526.6,1
E12000006,East of England,region,18/10/2021,512.4,0.9
E12000006,East of England,region,17/10/2021,502.3,0.9
E12000006,East of England,region,16/10/2021,490.8,0.8
E12000006,East of England,region,15/10/2021,485.8,0.7
E12000006,East of England,region,14/10/2021,476.7,0.7
E12000006,East of England,region,13/10/2021,465.7,0.7
E12000006,East of England,region,12/10/2021,450.5,0.7
E12000006,East of England,region,11/10/2021,434.8,0.8
E12000006,East of England,region,10/10/2021,419.6,0.7
E12000006,East of England,region,09/10/2021,407.3,0.8
E12000006,East of England,region,08/10/2021,393.7,0.8
E12000006,East of England,region,07/10/2021,380.4,0.7
E12000006,East of England,region,06/10/2021,363.8,0.7
E12000006,East of England,region,05/10/2021,353.2,0.7
E12000006,East of England,region,04/10/2021,351.5,0.6
E12000006,East of England,region,03/10/2021,344.2,0.6
E12000006,East of England,region,02/10/2021,342,0.6
E12000006,East of England,region,01/10/2021,343.6,0.5
E12000006,East of England,region,30/09/2021,345.7,0.5
E12000006,East of England,region,29/09/2021,346.3,0.6
E12000006,East of England,region,28/09/2021,342.6,0.7
E12000006,East of England,region,27/09/2021,339.4,0.8
E12000006,East of England,region,26/09/2021,332.1,0.8
E12000006,East of England,region,25/09/2021,323.8,1
E12000006,East of England,region,24/09/2021,317.6,1.2
E12000006,East of England,region,23/09/2021,309.6,1.3
E12000006,East of England,region,22/09/2021,300.5,1.5
E12000006,East of England,region,21/09/2021,290.9,1.4
E12000006,East of England,region,20/09/2021,274.8,1.4
E12000006,East of England,region,19/09/2021,262.1,1.4
E12000006,East of England,region,18/09/2021,252.3,1.3
E12000006,East of England,region,17/09/2021,246.9,1.3
E12000006,East of England,region,16/09/2021,244.6,1.2
E12000006,East of England,region,15/09/2021,246.4,1
E12000006,East of England,region,14/09/2021,248.3,1.1
E12000006,East of England,region,13/09/2021,259,1.2
E12000006,East of England,region,12/09/2021,271,1.2
E12000006,East of England,region,11/09/2021,278.3,1.2
E12000006,East of England,region,10/09/2021,289.1,1.2
E12000006,East of England,region,09/09/2021,301.8,1.3
E12000006,East of England,region,08/09/2021,312.8,1.4
E12000006,East of England,region,07/09/2021,323.3,1.3
E12000006,East of England,region,06/09/2021,328.9,1.3
E12000006,East of England,region,05/09/2021,313.3,1.3
E12000006,East of England,region,04/09/2021,305.4,1.2
E12000006,East of England,region,03/09/2021,298.3,1.1
E12000006,East of England,region,02/09/2021,290.3,1
E12000006,East of England,region,01/09/2021,282.4,1.1
E12000006,East of England,region,31/08/2021,274.2,1.1
E12000006,East of England,region,30/08/2021,263.1,1.1
E12000006,East of England,region,29/08/2021,270.5,1
E12000006,East of England,region,28/08/2021,275.2,1
E12000006,East of England,region,27/08/2021,278,1.1
E12000006,East of England,region,26/08/2021,278.7,1.1
E12000006,East of England,region,25/08/2021,282.4,0.9
E12000006,East of England,region,24/08/2021,286.3,0.9
E12000006,East of England,region,23/08/2021,288.1,0.9
E12000006,East of England,region,22/08/2021,288,1
E12000006,East of England,region,21/08/2021,285.8,1
E12000006,East of England,region,20/08/2021,283.9,1
E12000006,East of England,region,19/08/2021,284.2,1
E12000006,East of England,region,18/08/2021,283.5,1
E12000006,East of England,region,17/08/2021,281.7,1
E12000006,East of England,region,16/08/2021,278.3,0.9
E12000006,East of England,region,15/08/2021,275.6,0.8
E12000006,East of England,region,14/08/2021,274.1,0.8
E12000006,East of England,region,13/08/2021,272.7,0.9
E12000006,East of England,region,12/08/2021,271.4,0.8
E12000006,East of England,region,11/08/2021,271.2,0.7
E12000006,East of England,region,10/08/2021,271.5,0.7
E12000006,East of England,region,09/08/2021,273.4,0.7
E12000006,East of England,region,08/08/2021,270.9,0.7
E12000006,East of England,region,07/08/2021,268.4,0.6
E12000006,East of England,region,06/08/2021,268,0.5
E12000006,East of England,region,05/08/2021,265.4,0.5
E12000006,East of England,region,04/08/2021,260.3,0.5
E12000006,East of England,region,03/08/2021,257.6,0.5
E12000006,East of England,region,02/08/2021,254.7,0.5
E12000006,East of England,region,01/08/2021,253,0.5
E12000006,East of England,region,31/07/2021,254.3,0.5
E12000006,East of England,region,30/07/2021,255.2,0.5
E12000006,East of England,region,29/07/2021,256.8,0.5
E12000006,East of England,region,28/07/2021,262.2,0.5
E12000006,East of England,region,27/07/2021,268.9,0.5
E12000006,East of England,region,26/07/2021,285.1,0.5
E12000006,East of England,region,25/07/2021,310.7,0.5
E12000006,East of England,region,24/07/2021,332.1,0.5
E12000006,East of England,region,23/07/2021,354.7,0.4
E12000006,East of England,region,22/07/2021,393.8,0.3
E12000006,East of England,region,21/07/2021,437.5,0.3
E12000006,East of England,region,20/07/2021,464.6,0.3
E12000006,East of England,region,19/07/2021,469.1,0.2
E12000006,East of England,region,18/07/2021,457.9,0.2
E12000006,East of England,region,17/07/2021,443.5,0.2
E12000006,East of England,region,16/07/2021,420.3,0.2
E12000006,East of England,region,15/07/2021,380.6,0.2
E12000006,East of England,region,14/07/2021,330.2,0.2
E12000006,East of England,region,13/07/2021,295.7,0.2
E12000006,East of England,region,12/07/2021,273.8,0.2
E12000006,East of England,region,11/07/2021,257.3,0.2
E12000006,East of England,region,10/07/2021,247.9,0.2
E12000006,East of England,region,09/07/2021,242.2,0.2
E12000006,East of England,region,08/07/2021,230.9,0.2
E12000006,East of England,region,07/07/2021,220.1,0.1
E12000006,East of England,region,06/07/2021,203.1,0.1
E12000006,East of England,region,05/07/2021,187.7,0.1
E12000006,East of England,region,04/07/2021,173.5,0
E12000006,East of England,region,03/07/2021,161.8,0
E12000006,East of England,region,02/07/2021,149.7,0
E12000006,East of England,region,01/07/2021,137.5,0
E12000006,East of England,region,30/06/2021,124.2,0
E12000006,East of England,region,29/06/2021,113.2,0
E12000006,East of England,region,28/06/2021,101.9,0
E12000006,East of England,region,27/06/2021,89.6,0
E12000006,East of England,region,26/06/2021,80.9,0.1
E12000006,East of England,region,25/06/2021,73.5,0.1
E12000006,East of England,region,24/06/2021,67.7,0
E12000006,East of England,region,23/06/2021,62.1,0
