areaCode,areaName,areaType,date,newPeopleVaccinatedThirdInjectionByVaccinationDate
E12000003,Yorkshire and The Humber,region,02/05/2021,2
E12000003,Yorkshire and The Humber,region,01/05/2021,5
E12000003,Yorkshire and The Humber,region,30/04/2021,14
E12000003,Yorkshire and The Humber,region,29/04/2021,8
E12000003,Yorkshire and The Humber,region,28/04/2021,7
E12000003,Yorkshire and The Humber,region,27/04/2021,4
E12000003,Yorkshire and The Humber,region,26/04/2021,1
E12000003,Yorkshire and The Humber,region,25/04/2021,2
E12000003,Yorkshire and The Humber,region,24/04/2021,10
E12000003,Yorkshire and The Humber,region,23/04/2021,12
E12000003,Yorkshire and The Humber,region,22/04/2021,3
E12000003,Yorkshire and The Humber,region,21/04/2021,8
E12000003,Yorkshire and The Humber,region,20/04/2021,5
E12000003,Yorkshire and The Humber,region,19/04/2021,5
E12000003,Yorkshire and The Humber,region,18/04/2021,0
E12000003,Yorkshire and The Humber,region,17/04/2021,4
E12000003,Yorkshire and The Humber,region,16/04/2021,3
E12000003,Yorkshire and The Humber,region,15/04/2021,5
E12000003,Yorkshire and The Humber,region,14/04/2021,3
E12000003,Yorkshire and The Humber,region,13/04/2021,4
E12000003,Yorkshire and The Humber,region,12/04/2021,1
E12000003,Yorkshire and The Humber,region,11/04/2021,3
E12000003,Yorkshire and The Humber,region,10/04/2021,7
E12000003,Yorkshire and The Humber,region,09/04/2021,3
E12000003,Yorkshire and The Humber,region,08/04/2021,1
E12000003,Yorkshire and The Humber,region,07/04/2021,7
E12000003,Yorkshire and The Humber,region,06/04/2021,2
E12000003,Yorkshire and The Humber,region,05/04/2021,1
E12000003,Yorkshire and The Humber,region,04/04/2021,0
E12000003,Yorkshire and The Humber,region,03/04/2021,2
E12000003,Yorkshire and The Humber,region,02/04/2021,0
E12000003,Yorkshire and The Humber,region,01/04/2021,0
E12000003,Yorkshire and The Humber,region,31/03/2021,2
E12000003,Yorkshire and The Humber,region,30/03/2021,3
E12000003,Yorkshire and The Humber,region,29/03/2021,5
E12000003,Yorkshire and The Humber,region,28/03/2021,0
E12000003,Yorkshire and The Humber,region,27/03/2021,6
E12000003,Yorkshire and The Humber,region,26/03/2021,7
E12000003,Yorkshire and The Humber,region,25/03/2021,5
E12000003,Yorkshire and The Humber,region,24/03/2021,3
E12000003,Yorkshire and The Humber,region,23/03/2021,0
E12000003,Yorkshire and The Humber,region,22/03/2021,3
E12000003,Yorkshire and The Humber,region,21/03/2021,1
E12000003,Yorkshire and The Humber,region,20/03/2021,0
E12000003,Yorkshire and The Humber,region,19/03/2021,3
E12000003,Yorkshire and The Humber,region,18/03/2021,3
E12000003,Yorkshire and The Humber,region,17/03/2021,2
E12000003,Yorkshire and The Humber,region,16/03/2021,2
E12000003,Yorkshire and The Humber,region,15/03/2021,1
E12000003,Yorkshire and The Humber,region,14/03/2021,2
E12000003,Yorkshire and The Humber,region,13/03/2021,0
E12000003,Yorkshire and The Humber,region,12/03/2021,1
E12000003,Yorkshire and The Humber,region,11/03/2021,1
E12000003,Yorkshire and The Humber,region,10/03/2021,1
E12000003,Yorkshire and The Humber,region,09/03/2021,0
E12000003,Yorkshire and The Humber,region,08/03/2021,1
E12000003,Yorkshire and The Humber,region,07/03/2021,0
E12000003,Yorkshire and The Humber,region,06/03/2021,0
E12000003,Yorkshire and The Humber,region,05/03/2021,0
E12000003,Yorkshire and The Humber,region,04/03/2021,2
E12000003,Yorkshire and The Humber,region,03/03/2021,2
E12000003,Yorkshire and The Humber,region,02/03/2021,1
E12000003,Yorkshire and The Humber,region,01/03/2021,0
E12000003,Yorkshire and The Humber,region,28/02/2021,1
E12000003,Yorkshire and The Humber,region,27/02/2021,0
E12000003,Yorkshire and The Humber,region,26/02/2021,3
E12000003,Yorkshire and The Humber,region,25/02/2021,2
E12000003,Yorkshire and The Humber,region,24/02/2021,1
E12000003,Yorkshire and The Humber,region,23/02/2021,0
E12000003,Yorkshire and The Humber,region,22/02/2021,0
E12000003,Yorkshire and The Humber,region,21/02/2021,0
E12000003,Yorkshire and The Humber,region,20/02/2021,0
E12000003,Yorkshire and The Humber,region,19/02/2021,0
E12000003,Yorkshire and The Humber,region,18/02/2021,1
E12000003,Yorkshire and The Humber,region,17/02/2021,1
E12000003,Yorkshire and The Humber,region,16/02/2021,2
E12000003,Yorkshire and The Humber,region,15/02/2021,0
E12000003,Yorkshire and The Humber,region,14/02/2021,0
E12000003,Yorkshire and The Humber,region,13/02/2021,1
E12000003,Yorkshire and The Humber,region,12/02/2021,1
E12000003,Yorkshire and The Humber,region,11/02/2021,2
E12000003,Yorkshire and The Humber,region,10/02/2021,0
E12000003,Yorkshire and The Humber,region,09/02/2021,0
E12000003,Yorkshire and The Humber,region,08/02/2021,2
E12000003,Yorkshire and The Humber,region,07/02/2021,0
E12000003,Yorkshire and The Humber,region,06/02/2021,0
E12000003,Yorkshire and The Humber,region,05/02/2021,0
E12000003,Yorkshire and The Humber,region,04/02/2021,0
E12000003,Yorkshire and The Humber,region,03/02/2021,0
E12000003,Yorkshire and The Humber,region,02/02/2021,0
E12000003,Yorkshire and The Humber,region,01/02/2021,0
E12000003,Yorkshire and The Humber,region,31/01/2021,1
E12000003,Yorkshire and The Humber,region,30/01/2021,0
E12000003,Yorkshire and The Humber,region,29/01/2021,0
E12000003,Yorkshire and The Humber,region,28/01/2021,0
E12000003,Yorkshire and The Humber,region,27/01/2021,0
E12000003,Yorkshire and The Humber,region,26/01/2021,1
E12000003,Yorkshire and The Humber,region,25/01/2021,0
E12000003,Yorkshire and The Humber,region,24/01/2021,0
E12000003,Yorkshire and The Humber,region,23/01/2021,1
E12000003,Yorkshire and The Humber,region,22/01/2021,2
E12000003,Yorkshire and The Humber,region,21/01/2021,1
E12000003,Yorkshire and The Humber,region,20/01/2021,0
E12000003,Yorkshire and The Humber,region,19/01/2021,0
E12000003,Yorkshire and The Humber,region,18/01/2021,0
E12000003,Yorkshire and The Humber,region,17/01/2021,0
E12000003,Yorkshire and The Humber,region,16/01/2021,1
E12000003,Yorkshire and The Humber,region,15/01/2021,0
E12000003,Yorkshire and The Humber,region,14/01/2021,3
E12000003,Yorkshire and The Humber,region,13/01/2021,0
E12000003,Yorkshire and The Humber,region,12/01/2021,0
E12000003,Yorkshire and The Humber,region,11/01/2021,0
E12000003,Yorkshire and The Humber,region,10/01/2021,0
E12000003,Yorkshire and The Humber,region,09/01/2021,0
E12000003,Yorkshire and The Humber,region,08/01/2021,2
E12000003,Yorkshire and The Humber,region,07/01/2021,0
E12000003,Yorkshire and The Humber,region,06/01/2021,2
E12000003,Yorkshire and The Humber,region,05/01/2021,0
E12000003,Yorkshire and The Humber,region,04/01/2021,1
E12000003,Yorkshire and The Humber,region,03/01/2021,0
E12000003,Yorkshire and The Humber,region,02/01/2021,0
E12000003,Yorkshire and The Humber,region,01/01/2021,0
E12000003,Yorkshire and The Humber,region,31/12/2020,2
E12000003,Yorkshire and The Humber,region,30/12/2020,0
E12000003,Yorkshire and The Humber,region,29/12/2020,0
E12000003,Yorkshire and The Humber,region,28/12/2020,0
E12000003,Yorkshire and The Humber,region,27/12/2020,0
E12000003,Yorkshire and The Humber,region,26/12/2020,0
E12000003,Yorkshire and The Humber,region,25/12/2020,0
E12000003,Yorkshire and The Humber,region,24/12/2020,0
E12000003,Yorkshire and The Humber,region,23/12/2020,0
E12000003,Yorkshire and The Humber,region,22/12/2020,0
E12000003,Yorkshire and The Humber,region,21/12/2020,0
E12000003,Yorkshire and The Humber,region,20/12/2020,0
E12000003,Yorkshire and The Humber,region,19/12/2020,1
E12000003,Yorkshire and The Humber,region,18/12/2020,0
E12000003,Yorkshire and The Humber,region,17/12/2020,0
E12000003,Yorkshire and The Humber,region,16/12/2020,0
E12000003,Yorkshire and The Humber,region,15/12/2020,1
E12000004,East Midlands,region,17/05/2023,15
E12000004,East Midlands,region,16/05/2023,13
E12000004,East Midlands,region,15/05/2023,11
E12000004,East Midlands,region,14/05/2023,1
E12000004,East Midlands,region,13/05/2023,10
E12000004,East Midlands,region,12/05/2023,12
E12000004,East Midlands,region,11/05/2023,13
E12000004,East Midlands,region,10/05/2023,14
E12000004,East Midlands,region,09/05/2023,13
E12000004,East Midlands,region,08/05/2023,3
E12000004,East Midlands,region,07/05/2023,3
E12000004,East Midlands,region,06/05/2023,3
E12000004,East Midlands,region,05/05/2023,9
E12000004,East Midlands,region,04/05/2023,19
E12000004,East Midlands,region,03/05/2023,12
E12000004,East Midlands,region,02/05/2023,13
E12000004,East Midlands,region,01/05/2023,2
E12000004,East Midlands,region,30/04/2023,1
E12000004,East Midlands,region,29/04/2023,22
E12000004,East Midlands,region,28/04/2023,12
E12000004,East Midlands,region,27/04/2023,8
E12000004,East Midlands,region,26/04/2023,19
E12000004,East Midlands,region,25/04/2023,7
E12000004,East Midlands,region,24/04/2023,10
E12000004,East Midlands,region,23/04/2023,7
E12000004,East Midlands,region,22/04/2023,8
E12000004,East Midlands,region,21/04/2023,19
E12000004,East Midlands,region,20/04/2023,16
E12000004,East Midlands,region,19/04/2023,16
E12000004,East Midlands,region,18/04/2023,23
E12000004,East Midlands,region,17/04/2023,12
E12000004,East Midlands,region,16/04/2023,0
E12000004,East Midlands,region,15/04/2023,2
E12000004,East Midlands,region,14/04/2023,13
E12000004,East Midlands,region,13/04/2023,8
E12000004,East Midlands,region,12/04/2023,20
E12000004,East Midlands,region,11/04/2023,3
E12000004,East Midlands,region,10/04/2023,0
E12000004,East Midlands,region,09/04/2023,0
E12000004,East Midlands,region,08/04/2023,1
E12000004,East Midlands,region,07/04/2023,1
E12000004,East Midlands,region,06/04/2023,9
E12000004,East Midlands,region,05/04/2023,18
E12000004,East Midlands,region,04/04/2023,13
E12000004,East Midlands,region,03/04/2023,13
E12000004,East Midlands,region,02/04/2023,0
E12000004,East Midlands,region,01/04/2023,0
E12000004,East Midlands,region,31/03/2023,0
E12000004,East Midlands,region,30/03/2023,0
E12000004,East Midlands,region,29/03/2023,0
E12000004,East Midlands,region,28/03/2023,0
E12000004,East Midlands,region,27/03/2023,1
E12000004,East Midlands,region,26/03/2023,0
E12000004,East Midlands,region,25/03/2023,1
E12000004,East Midlands,region,24/03/2023,1
E12000004,East Midlands,region,23/03/2023,0
E12000004,East Midlands,region,22/03/2023,0
E12000004,East Midlands,region,21/03/2023,0
E12000004,East Midlands,region,20/03/2023,1
E12000004,East Midlands,region,19/03/2023,1
E12000004,East Midlands,region,18/03/2023,0
E12000004,East Midlands,region,17/03/2023,0
E12000004,East Midlands,region,16/03/2023,0
E12000004,East Midlands,region,15/03/2023,0
E12000004,East Midlands,region,14/03/2023,1
E12000004,East Midlands,region,13/03/2023,0
E12000004,East Midlands,region,12/03/2023,1
E12000004,East Midlands,region,11/03/2023,0
E12000004,East Midlands,region,10/03/2023,0
E12000004,East Midlands,region,09/03/2023,0
E12000004,East Midlands,region,08/03/2023,0
E12000004,East Midlands,region,07/03/2023,3
E12000004,East Midlands,region,06/03/2023,0
E12000004,East Midlands,region,05/03/2023,0
E12000004,East Midlands,region,04/03/2023,0
E12000004,East Midlands,region,03/03/2023,1
E12000004,East Midlands,region,02/03/2023,0
E12000004,East Midlands,region,01/03/2023,0
E12000004,East Midlands,region,28/02/2023,0
E12000004,East Midlands,region,27/02/2023,0
E12000004,East Midlands,region,26/02/2023,4
E12000004,East Midlands,region,25/02/2023,1
E12000004,East Midlands,region,24/02/2023,0
E12000004,East Midlands,region,23/02/2023,1
E12000004,East Midlands,region,22/02/2023,2
E12000004,East Midlands,region,21/02/2023,1
E12000004,East Midlands,region,20/02/2023,1
E12000004,East Midlands,region,19/02/2023,1
E12000004,East Midlands,region,18/02/2023,3
E12000004,East Midlands,region,17/02/2023,0
E12000004,East Midlands,region,16/02/2023,1
E12000004,East Midlands,region,15/02/2023,0
E12000004,East Midlands,region,14/02/2023,0
E12000004,East Midlands,region,13/02/2023,2
E12000004,East Midlands,region,12/02/2023,36
E12000004,East Midlands,region,11/02/2023,218
E12000004,East Midlands,region,10/02/2023,149
E12000004,East Midlands,region,09/02/2023,143
E12000004,East Midlands,region,08/02/2023,107
E12000004,East Midlands,region,07/02/2023,83
E12000004,East Midlands,region,06/02/2023,90
E12000004,East Midlands,region,05/02/2023,29
E12000004,East Midlands,region,04/02/2023,121
E12000004,East Midlands,region,03/02/2023,82
E12000004,East Midlands,region,02/02/2023,58
E12000004,East Midlands,region,01/02/2023,57
E12000004,East Midlands,region,31/01/2023,56
E12000004,East Midlands,region,30/01/2023,56
E12000004,East Midlands,region,29/01/2023,14
E12000004,East Midlands,region,28/01/2023,77
E12000004,East Midlands,region,27/01/2023,57
E12000004,East Midlands,region,26/01/2023,72
E12000004,East Midlands,region,25/01/2023,75
E12000004,East Midlands,region,24/01/2023,47
E12000004,East Midlands,region,23/01/2023,45
E12000004,East Midlands,region,22/01/2023,20
E12000004,East Midlands,region,21/01/2023,77
E12000004,East Midlands,region,20/01/2023,69
E12000004,East Midlands,region,19/01/2023,43
E12000004,East Midlands,region,18/01/2023,67
E12000004,East Midlands,region,17/01/2023,53
E12000004,East Midlands,region,16/01/2023,37
E12000004,East Midlands,region,15/01/2023,9
E12000004,East Midlands,region,14/01/2023,109
E12000004,East Midlands,region,13/01/2023,97
E12000004,East Midlands,region,12/01/2023,65
E12000004,East Midlands,region,11/01/2023,73
E12000004,East Midlands,region,10/01/2023,79
E12000004,East Midlands,region,09/01/2023,70
E12000004,East Midlands,region,08/01/2023,16
E12000004,East Midlands,region,07/01/2023,90
E12000004,East Midlands,region,06/01/2023,111
E12000004,East Midlands,region,05/01/2023,76
E12000004,East Midlands,region,04/01/2023,101
E12000004,East Midlands,region,03/01/2023,87
E12000004,East Midlands,region,02/01/2023,5
E12000004,East Midlands,region,01/01/2023,1
E12000004,East Midlands,region,31/12/2022,33
E12000004,East Midlands,region,30/12/2022,74
E12000004,East Midlands,region,29/12/2022,82
E12000004,East Midlands,region,28/12/2022,66
E12000004,East Midlands,region,27/12/2022,1
E12000004,East Midlands,region,26/12/2022,6
E12000004,East Midlands,region,25/12/2022,0
E12000004,East Midlands,region,24/12/2022,26
E12000004,East Midlands,region,23/12/2022,66
E12000004,East Midlands,region,22/12/2022,91
E12000004,East Midlands,region,21/12/2022,74
E12000004,East Midlands,region,20/12/2022,110
E12000004,East Midlands,region,19/12/2022,111
E12000004,East Midlands,region,18/12/2022,17
E12000004,East Midlands,region,17/12/2022,103
E12000004,East Midlands,region,16/12/2022,100
E12000004,East Midlands,region,15/12/2022,76
E12000004,East Midlands,region,14/12/2022,100
E12000004,East Midlands,region,13/12/2022,103
E12000004,East Midlands,region,12/12/2022,124
E12000004,East Midlands,region,11/12/2022,36
E12000004,East Midlands,region,10/12/2022,133
E12000004,East Midlands,region,09/12/2022,137
E12000004,East Midlands,region,08/12/2022,115
E12000004,East Midlands,region,07/12/2022,114
E12000004,East Midlands,region,06/12/2022,121
E12000004,East Midlands,region,05/12/2022,112
E12000004,East Midlands,region,04/12/2022,50
E12000004,East Midlands,region,03/12/2022,154
E12000004,East Midlands,region,02/12/2022,144
E12000004,East Midlands,region,01/12/2022,141
E12000004,East Midlands,region,30/11/2022,163
E12000004,East Midlands,region,29/11/2022,122
E12000004,East Midlands,region,28/11/2022,127
E12000004,East Midlands,region,27/11/2022,57
E12000004,East Midlands,region,26/11/2022,310
E12000004,East Midlands,region,25/11/2022,240
E12000004,East Midlands,region,24/11/2022,226
E12000004,East Midlands,region,23/11/2022,209
E12000004,East Midlands,region,22/11/2022,227
E12000004,East Midlands,region,21/11/2022,197
E12000004,East Midlands,region,20/11/2022,153
E12000004,East Midlands,region,19/11/2022,490
E12000004,East Midlands,region,18/11/2022,282
E12000004,East Midlands,region,17/11/2022,212
E12000004,East Midlands,region,16/11/2022,285
E12000004,East Midlands,region,15/11/2022,257
E12000004,East Midlands,region,14/11/2022,231
E12000004,East Midlands,region,13/11/2022,177
E12000004,East Midlands,region,12/11/2022,468
E12000004,East Midlands,region,11/11/2022,353
E12000004,East Midlands,region,10/11/2022,298
E12000004,East Midlands,region,09/11/2022,309
